t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
6.767676767676767291e+00,1.427521705627441406e+00,-4.462689876556396484e+00,-1.164415255188941956e-01,2.434319972991943359e+00,2.856912374496459961e+00,2.058931887149810791e-01
6.868686868686868507e+00,1.295565962791442871e+00,-4.050172328948974609e+00,-1.056780144572257996e-01,2.209298849105834961e+00,2.592828035354614258e+00,1.868610233068466187e-01
6.969696969696969724e+00,1.139618039131164551e+00,-3.562651157379150391e+00,-9.295751154422760010e-02,1.943364381790161133e+00,2.280728101730346680e+00,1.643684953451156616e-01
7.070707070707070940e+00,9.596785902976989746e-01,-3.000127792358398438e+00,-7.828002423048019409e-02,1.636517763137817383e+00,1.920613527297973633e+00,1.384155899286270142e-01
7.171717171717171269e+00,7.557467818260192871e-01,-2.362600326538085938e+00,-6.164550781250000000e-02,1.288757562637329102e+00,1.512483000755310059e+00,1.090022698044776917e-01
7.272727272727272485e+00,5.278230309486389160e-01,-1.650069832801818848e+00,-4.305399581789970398e-02,9.000844359397888184e-01,1.056337118148803711e+00,7.612854987382888794e-02
7.373737373737373701e+00,2.759076952934265137e-01,-8.625370860099792480e-01,-2.250551432371139526e-02,4.704990088939666748e-01,5.521765947341918945e-01,3.979449719190597534e-02
7.474747474747474918e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.575757575757575246e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
7.676767676767676463e+00,-2.045787572860717773e-01,2.689765393733978271e-01,-1.503131985664367676e-01,-6.021385788917541504e-01,-5.347307920455932617e-01,-1.962935179471969604e-01
7.777777777777777679e+00,-3.913680911064147949e-01,5.145638585090637207e-01,-2.875556945800781250e-01,-1.151917338371276855e+00,-1.022963404655456543e+00,-3.755180537700653076e-01
7.878787878787878896e+00,-5.603679418563842773e-01,7.367618680000305176e-01,-4.117274880409240723e-01,-1.649336099624633789e+00,-1.464697480201721191e+00,-5.376735925674438477e-01
7.979797979797979224e+00,-7.115783095359802246e-01,9.355706572532653809e-01,-5.228285193443298340e-01,-2.094394922256469727e+00,-1.859933137893676758e+00,-6.827600598335266113e-01
8.080808080808081328e+00,-8.449991345405578613e-01,1.110990047454833984e+00,-6.208588480949401855e-01,-2.487093925476074219e+00,-2.208670377731323242e+00,-8.107776045799255371e-01
8.181818181818181657e+00,-9.606307148933410645e-01,1.263020396232604980e+00,-7.058185338973999023e-01,-2.827433347702026367e+00,-2.510909795761108398e+00,-9.217261672019958496e-01
8.282828282828281985e+00,-1.058472752571105957e+00,1.391661405563354492e+00,-7.777075171470642090e-01,-3.115412712097167969e+00,-2.766650915145874023e+00,-1.015605688095092773e+00
8.383838383838384090e+00,-1.138525247573852539e+00,1.496912956237792969e+00,-8.365256190299987793e-01,-3.351032018661499023e+00,-2.975893020629882812e+00,-1.092416167259216309e+00
8.484848484848484418e+00,-1.200788378715515137e+00,1.578775405883789062e+00,-8.822731971740722656e-01,-3.534291505813598633e+00,-3.138637304306030273e+00,-1.152157664299011230e+00
8.585858585858586522e+00,-1.245262026786804199e+00,1.637248635292053223e+00,-9.149498939514160156e-01,-3.665190935134887695e+00,-3.254882812500000000e+00,-1.194830060005187988e+00
8.686868686868686851e+00,-1.271946191787719727e+00,1.672332406044006348e+00,-9.345560073852539062e-01,-3.743731021881103516e+00,-3.324630498886108398e+00,-1.220433592796325684e+00
8.787878787878787179e+00,-1.280840873718261719e+00,1.684027075767517090e+00,-9.410913586616516113e-01,-3.769911289215087891e+00,-3.347879886627197266e+00,-1.228968143463134766e+00
8.888888888888889284e+00,-1.271946310997009277e+00,1.672332644462585449e+00,-9.345560073852539062e-01,-3.743731260299682617e+00,-3.324630737304687500e+00,-1.220433712005615234e+00
8.989898989898989612e+00,-1.245262026786804199e+00,1.637248635292053223e+00,-9.149500131607055664e-01,-3.665191411972045898e+00,-3.254883289337158203e+00,-1.194830179214477539e+00
9.090909090909089940e+00,-1.200788378715515137e+00,1.578775405883789062e+00,-8.822731971740722656e-01,-3.534291505813598633e+00,-3.138637304306030273e+00,-1.152157664299011230e+00
9.191919191919192045e+00,-1.138525366783142090e+00,1.496913075447082520e+00,-8.365257382392883301e-01,-3.351032257080078125e+00,-2.975893259048461914e+00,-1.092416167259216309e+00
9.292929292929292373e+00,-1.058472752571105957e+00,1.391661405563354492e+00,-7.777075171470642090e-01,-3.115412712097167969e+00,-2.766650915145874023e+00,-1.015605688095092773e+00
9.393939393939394478e+00,-9.606307148933410645e-01,1.263020396232604980e+00,-7.058185338973999023e-01,-2.827433347702026367e+00,-2.510909795761108398e+00,-9.217261672019958496e-01
9.494949494949494806e+00,-8.449991345405578613e-01,1.110990047454833984e+00,-6.208588480949401855e-01,-2.487093925476074219e+00,-2.208670377731323242e+00,-8.107776045799255371e-01
9.595959595959595134e+00,-7.115783691406250000e-01,9.355707168579101562e-01,-5.228285789489746094e-01,-2.094395399093627930e+00,-1.859933495521545410e+00,-6.827601790428161621e-01
9.696969696969697239e+00,-5.603679418563842773e-01,7.367618680000305176e-01,-4.117274880409240723e-01,-1.649336099624633789e+00,-1.464697480201721191e+00,-5.376735925674438477e-01
9.797979797979797567e+00,-3.913679718971252441e-01,5.145637392997741699e-01,-2.875556349754333496e-01,-1.151916980743408203e+00,-1.022963047027587891e+00,-3.755179643630981445e-01
9.898989898989899672e+00,-2.045788615942001343e-01,2.689766883850097656e-01,-1.503132879734039307e-01,-6.021388769149780273e-01,-5.347310900688171387e-01,-1.962936222553253174e-01
1.000000000000000000e+01,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
