t,J1,J2,J3,J4,J5,J6
8.080808080808081328e+00,1.895380139350891113e+00,-2.492012500762939453e+00,1.392620921134948730e+00,5.578690052032470703e+00,4.954171180725097656e+00,1.818619132041931152e+00
8.181818181818181657e+00,1.801182508468627930e+00,-2.368163108825683594e+00,1.323409795761108398e+00,5.301437377929687500e+00,4.707955837249755859e+00,1.728236436843872070e+00
8.282828282828281985e+00,1.695866465568542480e+00,-2.229695320129394531e+00,1.246029257774353027e+00,4.991459846496582031e+00,4.432679176330566406e+00,1.627185583114624023e+00
8.383838383838384090e+00,1.581284999847412109e+00,-2.079045772552490234e+00,1.161841154098510742e+00,4.654211044311523438e+00,4.133184909820556641e+00,1.517244577407836914e+00
8.484848484848484418e+00,1.459291458129882812e+00,-1.918650746345520020e+00,1.072206974029541016e+00,4.295145988464355469e+00,3.814316272735595703e+00,1.400191545486450195e+00
8.585858585858586522e+00,1.331738471984863281e+00,-1.750946402549743652e+00,9.784880876541137695e-01,3.919718265533447266e+00,3.480916500091552734e+00,1.277804374694824219e+00
8.686868686868686851e+00,1.200479507446289062e+00,-1.578369379043579102e+00,8.820462822914123535e-01,3.533382654190063477e+00,3.137830018997192383e+00,1.151861310005187988e+00
8.787878787878787179e+00,1.067367434501647949e+00,-1.403355956077575684e+00,7.842428088188171387e-01,3.141592502593994141e+00,2.789899826049804688e+00,1.024140119552612305e+00
8.888888888888889284e+00,9.342554807662963867e-01,-1.228342652320861816e+00,6.864394545555114746e-01,2.749802827835083008e+00,2.441969871520996094e+00,8.964190483093261719e-01
8.989898989898989612e+00,8.029962778091430664e-01,-1.055765509605407715e+00,5.899974703788757324e-01,2.363466501235961914e+00,2.098882913589477539e+00,7.704757452011108398e-01
9.090909090909089940e+00,6.754434108734130859e-01,-8.880611658096313477e-01,4.962786436080932617e-01,1.988039016723632812e+00,1.765483379364013672e+00,6.480886936187744141e-01
9.191919191919192045e+00,5.534499883651733398e-01,-7.276663780212402344e-01,4.066445827484130859e-01,1.628974437713623047e+00,1.446615219116210938e+00,5.310357809066772461e-01
9.292929292929292373e+00,4.388682842254638672e-01,-5.770163536071777344e-01,3.224562406539916992e-01,1.291725158691406250e+00,1.147119998931884766e+00,4.210946559906005859e-01
9.393939393939394478e+00,3.335523605346679688e-01,-4.385488033294677734e-01,2.450758218765258789e-01,9.817476272583007812e-01,8.718438148498535156e-01,3.200438022613525391e-01
9.494949494949494806e+00,2.393546104431152344e-01,-3.146991729736328125e-01,1.758645772933959961e-01,7.044944763183593750e-01,6.256284713745117188e-01,2.296609878540039062e-01
9.595959595959595134e+00,1.581284999847412109e-01,-2.079045772552490234e-01,1.161841154098510742e-01,4.654211997985839844e-01,4.133186340332031250e-01,1.517244577407836914e-01
9.696969696969697239e+00,9.172677993774414062e-02,-1.206009387969970703e-01,6.739592552185058594e-02,2.699804306030273438e-01,2.397570610046386719e-01,8.801209926605224609e-02
9.797979797979797567e+00,4.200291633605957031e-02,-5.522489547729492188e-02,3.086149692535400391e-02,1.236276626586914062e-01,1.097879409790039062e-01,4.030179977416992188e-02
9.898989898989899672e+00,1.080965995788574219e-02,-1.421213150024414062e-02,7.942318916320800781e-03,3.181600570678710938e-02,2.825403213500976562e-02,1.037168502807617188e-02
1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
