t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
3.838383838383838231e+00,-1.270170688629150391e+00,-1.247806072235107422e+00,3.265692234039306641e+00,-6.030023694038391113e-01,4.374786019325256348e-01,-9.075748324394226074e-01
3.939393939393939448e+00,-1.243523716926574707e+00,-1.221628308296203613e+00,3.197181224822998047e+00,-5.903519392013549805e-01,4.283007085323333740e-01,-8.885348439216613770e-01
4.040404040404040664e+00,-1.199112176895141602e+00,-1.177998781204223633e+00,3.082995891571044922e+00,-5.692679286003112793e-01,4.130042195320129395e-01,-8.568013906478881836e-01
4.141414141414140992e+00,-1.136935949325561523e+00,-1.116917371749877930e+00,2.923136949539184570e+00,-5.397503972053527832e-01,3.915892243385314941e-01,-8.123747110366821289e-01
4.242424242424242209e+00,-1.056995153427124023e+00,-1.038384079933166504e+00,2.717603921890258789e+00,-5.017991662025451660e-01,3.640555739402770996e-01,-7.552546262741088867e-01
4.343434343434343425e+00,-9.592897295951843262e-01,-9.423989057540893555e-01,2.466396808624267578e+00,-4.554143548011779785e-01,3.304033875465393066e-01,-6.854411363601684570e-01
4.444444444444444642e+00,-8.438197970390319824e-01,-8.289622068405151367e-01,2.169516086578369141e+00,-4.005960524082183838e-01,2.906326651573181152e-01,-6.029344797134399414e-01
4.545454545454544970e+00,-7.105849981307983398e-01,-6.980733871459960938e-01,1.826960802078247070e+00,-3.373439908027648926e-01,2.447432726621627808e-01,-5.077342391014099121e-01
4.646464646464646187e+00,-5.595856904983520508e-01,-5.497327446937561035e-01,1.438731431961059570e+00,-2.656583786010742188e-01,1.927352994680404663e-01,-3.998406529426574707e-01
4.747474747474747403e+00,-3.908216357231140137e-01,-3.839402198791503906e-01,1.004828095436096191e+00,-1.855391412973403931e-01,1.346087604761123657e-01,-2.792537212371826172e-01
4.848484848484848619e+00,-2.042932808399200439e-01,-2.006961852312088013e-01,5.252514481544494629e-01,-9.698643535375595093e-02,7.036371529102325439e-02,-1.459736526012420654e-01
4.949494949494949836e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
5.050505050505050164e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
5.151515151515151381e+00,1.603691875934600830e-01,-1.022954955697059631e-01,-1.666629910469055176e-01,1.148355826735496521e-01,-2.440410479903221130e-02,1.412090361118316650e-01
5.252525252525252597e+00,3.067932426929473877e-01,-1.956957280635833740e-01,-3.188335597515106201e-01,2.196854799985885620e-01,-4.668612033128738403e-02,2.701390385627746582e-01
5.353535353535353813e+00,4.392721056938171387e-01,-2.802006900310516357e-01,-4.565116763114929199e-01,3.145496547222137451e-01,-6.684602797031402588e-02,3.867899775505065918e-01
5.454545454545454142e+00,5.578058362007141113e-01,-3.558104038238525391e-01,-5.796973705291748047e-01,3.994281291961669922e-01,-8.488384634256362915e-02,4.911618828773498535e-01
5.555555555555555358e+00,6.623944044113159180e-01,-4.225248396396636963e-01,-6.883906126022338867e-01,4.743208885192871094e-01,-1.007995605468750000e-01,5.832546949386596680e-01
5.656565656565656575e+00,7.530379295349121094e-01,-4.803440570831298828e-01,-7.825914621353149414e-01,5.392279624938964844e-01,-1.145931929349899292e-01,6.630685329437255859e-01
