time,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_5_angle,joint_6_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,joint_5_velocity,joint_6_velocity,joint_1_acceleration,joint_2_acceleration,joint_3_acceleration,joint_4_acceleration,joint_5_acceleration,joint_6_acceleration,quaternion_x,quaternion_y,quaternion_z,quaternion_w
8.30000000,-0.30809955,1.80041309,1.17824498,-0.41333209,0.36043844,0.00164338,0.51251000,-1.24313713,-1.28432712,0.23543153,-0.22889882,-0.00129349,-0.64896316,-0.32719244,0.60123032,0.09402102,-0.04820946,-0.00007895,-0.06729975,0.87137928,-0.19807560,0.44377352
8.40000000,-0.25684855,1.67609938,1.04981227,-0.38978893,0.33754856,0.00151403,0.44761369,-1.27585638,-1.22420409,0.24483363,-0.23371977,-0.00130138,-0.60804052,-0.22589965,0.64098789,0.08100277,-0.03663447,0.00002223,-0.05557753,0.87969521,-0.21763355,0.41914568
8.50000000,-0.21208718,1.54851374,0.92739186,-0.36530557,0.31417658,0.00138389,0.38680963,-1.29844634,-1.16010530,0.25293390,-0.23738322,-0.00129916,-0.55771756,-0.11721176,0.67500531,0.06527630,-0.02314801,0.00012525,-0.03935672,0.88771830,-0.23379535,0.39464793
8.60000000,-0.17340622,1.41866910,0.81138133,-0.34001218,0.29043826,0.00125398,0.33103788,-1.31016752,-1.09260477,0.25946153,-0.23969802,-0.00128663,-0.50094630,-0.00233256,0.70262807,0.04657039,-0.00761586,0.00022957,-0.01925125,0.89568139,-0.24562125,0.37020863
8.70000000,-0.14030243,1.28765235,0.70212086,-0.31406603,0.26646846,0.00112531,0.28094325,-1.31040078,-1.02234196,0.26411857,-0.24045960,-0.00126368,-0.44108508,0.11741023,0.72365670,0.02473789,0.01002631,0.00033406,0.00339755,0.90373928,-0.25255275,0.34563111
8.80000000,-0.11220811,1.15661228,0.59988666,-0.28765417,0.24242250,0.00099895,0.23683474,-1.29865975,-0.94997629,0.26659236,-0.23945697,-0.00123027,-0.38151099,0.24071560,0.73837919,-0.00020757,0.02974745,0.00043726,0.02677963,0.91193252,-0.25462288,0.32066979
8.90000000,-0.08852463,1.02674630,0.50488903,-0.26099493,0.21847680,0.00087592,0.19868364,-1.27458819,-0.87613837,0.26657161,-0.23648223,-0.00118654,-0.32517374,0.36645331,0.74748078,-0.02809514,0.05142085,0.00053770,0.04909558,0.92017845,-0.25248397,0.29514924
9.00000000,-0.06865627,0.89928748,0.41727519,-0.23433777,0.19482858,0.00075727,0.16616627,-1.23794286,-0.80139029,0.26376209,-0.23134014,-0.00113277,-0.27426239,0.49374016,0.75186934,-0.05863719,0.07484819,0.00063430,0.06902805,0.92829377,-0.24719779,0.26907071
9.10000000,-0.05203964,0.77549319,0.33713616,-0.20796156,0.17169456,0.00064399,0.13874003,-1.18856885,-0.72620336,0.25789837,-0.22385532,-0.00106934,-0.23010187,0.62194050,0.75249446,-0.09148566,0.09979462,0.00072642,0.08594551,0.93604303,-0.23991168,0.24265036
9.20000000,-0.03816564,0.65663631,0.26451583,-0.18217173,0.14930903,0.00053705,0.11572984,-1.12637479,-0.65095391,0.24874981,-0.21387586,-0.00099670,-0.19325263,0.75062381,0.75022056,-0.12628207,0.12602035,0.00081390,0.09979936,0.94319564,-0.23161072,0.21628347
9.30000000,-0.02659266,0.54399883,0.19942044,-0.15729675,0.12792144,0.00043738,0.09640458,-1.05131241,-0.57593186,0.23612160,-0.20127382,-0.00091531,-0.16370212,0.87951274,0.74576818,-0.16269000,0.15330119,0.00089691,0.11088191,0.94957061,-0.22302667,0.19047296
9.40000000,-0.01695220,0.43886759,0.14182725,-0.13368459,0.10779406,0.00034585,0.08003436,-0.96336114,-0.50135504,0.21985260,-0.18594370,-0.00082562,-0.14105192,1.00843844,0.73970605,-0.20041005,0.18143795,0.00097581,0.11961181,0.95505863,-0.21466061,0.16576140
9.50000000,-0.00894876,0.34253148,0.09169175,-0.11169933,0.08919969,0.00026329,0.06592917,-0.86251730,-0.42738444,0.19981160,-0.16779991,-0.00072804,-0.12465902,1.13730721,0.73246953,-0.23918255,0.21025806,0.00105108,0.12640701,0.95962344,-0.20684599,0.14268442
9.60000000,-0.00235584,0.25627975,0.04895330,-0.09171817,0.07241970,0.00019049,0.05346327,-0.74878657,-0.35413748,0.17589334,-0.14677410,-0.00062293,-0.11372794,1.26607716,0.72438802,-0.27878360,0.23961292,0.00112326,0.13163077,0.96329019,-0.19980821,0.12174573
9.70000000,0.00299048,0.18140109,0.01353955,-0.07412883,0.05774229,0.00012819,0.04209048,-0.62217886,-0.28169868,0.14801498,-0.12281281,-0.00051061,-0.10736597,1.39474264,0.71571197,-0.31901824,0.26937349,0.00119285,0.13557846,0.96612779,-0.19370715,0.10340746
9.80000000,0.00719953,0.11918320,-0.01463031,-0.05932733,0.04546101,0.00007713,0.03135388,-0.48270459,-0.21012748,0.11611316,-0.09587546,-0.00039132,-0.10461408,1.52332398,0.70663624,-0.35971309,0.29942545,0.00126040,0.13848093,0.96822990,-0.18866405,0.08808946
9.90000000,0.01033492,0.07091274,-0.03564306,-0.04771602,0.03587346,0.00003800,0.02089247,-0.33037220,-0.13946386,0.08014185,-0.06593292,-0.00026528,-0.10446236,1.65186098,0.69731930,-0.40070924,0.32966459,0.00132640,0.14051176,0.96969647,-0.18477795,0.07617285
10.00000000,0.01242417,0.03787552,-0.04958945,-0.03970183,0.02928017,0.00001147,0.01044624,-0.16518610,-0.06973193,0.04007092,-0.03296646,-0.00013264,-0.10446236,1.65186098,0.69731930,-0.40070924,0.32966459,0.00132640,0.14179311,0.97061659,-0.18213578,0.06800505
