noise_scale,idx,physics_loss,max_joint,total_loss,wp_l2,wp_linf
0.2,51,-5.578124046325684,2.3302526473999023,-5.345098972320557,0.18937528133392334,0.09503293037414551
0.2,52,-5.107600212097168,2.3042397499084473,-4.877176284790039,0.3331597149372101,0.2016925811767578
0.2,53,-4.978264331817627,2.311342716217041,-4.747129917144775,0.27700915932655334,0.19223511219024658
0.2,54,-4.756631374359131,2.2920336723327637,-4.527428150177002,0.4402022361755371,0.3168114423751831
0.2,55,-4.947108745574951,2.3091187477111816,-4.7161970138549805,0.10519476234912872,0.056163489818573
0.2,56,-4.406954765319824,3.00789213180542,-4.106165409088135,0.1397760659456253,0.05668997764587402
0.2,57,-4.457427024841309,2.929870128631592,-4.164440155029297,0.1181124672293663,0.05509233474731445
0.2,58,-4.433789253234863,2.984569787979126,-4.135332107543945,0.13038600981235504,0.08462715148925781
0.2,59,-4.783823013305664,2.9429965019226074,-4.489523410797119,0.17308154702186584,0.06488418579101562
0.2,60,-4.337902069091797,2.9160356521606445,-4.046298503875732,0.24889890849590302,0.1469428539276123
0.2,61,-4.915722846984863,2.944014549255371,-4.621321201324463,0.24020467698574066,0.11135685443878174
0.2,62,-4.8188347816467285,2.9193227291107178,-4.526902675628662,0.15338653326034546,0.08466684818267822
0.2,63,-4.481194972991943,2.98408842086792,-4.182785987854004,0.2259882390499115,0.16950631141662598
0.2,64,-8.03915786743164,2.1619768142700195,-7.822960376739502,0.1697995811700821,0.1165623664855957
0.2,65,-7.507704257965088,2.1805617809295654,-7.289648056030273,0.1618872433900833,0.07429474592208862
0.2,66,-7.605754852294922,2.1737241744995117,-7.388382434844971,0.16795295476913452,0.10128629207611084
0.2,67,-7.908402442932129,2.169541835784912,-7.691448211669922,0.2651764750480652,0.1396690160036087
0.2,68,-7.2159037590026855,2.179908514022827,-6.997912883758545,0.24481935799121857,0.1426296830177307
0.2,69,-6.406200408935547,2.220010757446289,-6.184199333190918,0.2754126489162445,0.11610428988933563
0.2,70,-8.081428527832031,2.1342647075653076,-7.868001937866211,0.24937114119529724,0.15296030044555664
0.2,71,-8.033263206481934,2.182586669921875,-7.815004348754883,0.29970312118530273,0.16171443462371826
0.2,72,-4.450152397155762,2.413182020187378,-4.208834171295166,0.20687918365001678,0.09566505253314972
0.2,73,-4.345541477203369,2.47868013381958,-4.097673416137695,0.12896409630775452,0.06715059280395508
0.2,74,-4.449070930480957,2.535008668899536,-4.19556999206543,0.31718909740448,0.2261340618133545
0.2,75,-4.49611234664917,2.41343092918396,-4.254769325256348,0.19548171758651733,0.1221388578414917
0.2,76,-4.197681427001953,2.4120471477508545,-3.9564766883850098,0.2081996500492096,0.13183706998825073
0.2,77,-4.31763219833374,2.538236141204834,-4.063808441162109,0.31966155767440796,0.2247319221496582
0.2,78,-3.9829421043395996,2.4583516120910645,-3.737107038497925,0.3410396873950958,0.18672168254852295
0.2,79,-4.352387428283691,2.4109551906585693,-4.111291885375977,0.29325631260871887,0.1895887851715088
0.2,80,-3.676252841949463,3.3956074714660645,-3.3366920948028564,0.14977014064788818,0.09410691261291504
0.2,81,-3.7010514736175537,3.37569522857666,-3.3634819984436035,0.23282279074192047,0.13585996627807617
0.2,82,-3.612591505050659,3.3562004566192627,-3.2769713401794434,0.1823824793100357,0.07189661264419556
0.2,83,-3.7782809734344482,3.489715099334717,-3.429309368133545,0.21384677290916443,0.09612154960632324
0.2,84,-3.8008618354797363,3.4701685905456543,-3.4538450241088867,0.18576274812221527,0.10078561305999756
0.2,85,-3.633918285369873,3.3511550426483154,-3.2988028526306152,0.17786787450313568,0.08580327033996582
0.2,86,-3.6323940753936768,3.411863327026367,-3.291207790374756,0.17219828069210052,0.1056973934173584
0.2,87,-3.712127208709717,3.4984538555145264,-3.3622817993164062,0.17370593547821045,0.0863199234008789
0.2,88,-2.092036485671997,3.642984390258789,-1.7277380228042603,0.16051256656646729,0.09480786323547363
0.2,89,-2.045311212539673,3.632392168045044,-1.6820719242095947,0.17295831441879272,0.07853817939758301
0.2,90,-2.148057460784912,3.6250522136688232,-1.7855522632598877,0.1678939014673233,0.08318126201629639
0.2,91,-2.086469888687134,3.6178994178771973,-1.724679946899414,0.14503395557403564,0.07504785060882568
0.2,92,-2.0888431072235107,3.635307788848877,-1.725312352180481,0.0733725056052208,0.04234910011291504
0.2,93,-2.0828232765197754,3.6537020206451416,-1.7174530029296875,0.11832201480865479,0.056876540184020996
0.2,94,-2.0777835845947266,3.609234094619751,-1.7168601751327515,0.1987190544605255,0.10298514366149902
0.2,95,-2.121159076690674,3.6860055923461914,-1.7525584697723389,0.356361448764801,0.20981454849243164
0.2,96,-1.6947442293167114,3.5444507598876953,-1.340299129486084,0.2190614640712738,0.1261826753616333
0.2,97,-1.5569826364517212,3.545711040496826,-1.2024115324020386,0.24996712803840637,0.14130651950836182
0.2,98,-1.6617616415023804,3.5704236030578613,-1.3047192096710205,0.20024952292442322,0.09874865412712097
0.2,99,-1.7910454273223877,3.5125505924224854,-1.4397903680801392,0.2895907163619995,0.14907145500183105
0.2,100,-1.5894272327423096,3.555669069290161,-1.2338602542877197,0.10321763157844543,0.04721689224243164
0.2,101,-1.5315696001052856,3.6131784915924072,-1.170251727104187,0.3101079761981964,0.2132575511932373
0.2,102,-1.7008907794952393,3.6030948162078857,-1.3405812978744507,0.25266405940055847,0.14282071590423584
0.2,103,-1.4147427082061768,3.5251381397247314,-1.0622289180755615,0.16677530109882355,0.07996034622192383
0.2,104,-6.218024253845215,2.6307835578918457,-5.954946041107178,0.40912097692489624,0.21692192554473877
0.2,105,-6.939807415008545,2.6384899616241455,-6.675958633422852,0.7083935141563416,0.43030035495758057
0.2,106,-6.587079048156738,2.5986602306365967,-6.327212810516357,0.26831814646720886,0.13609951734542847
0.2,107,-6.252957344055176,2.5911316871643066,-5.993844032287598,0.1458345502614975,0.07815402746200562
0.2,108,-6.379699230194092,2.5699708461761475,-6.122702121734619,0.28067171573638916,0.1371403932571411
0.2,109,-6.035702705383301,2.6067960262298584,-5.775022983551025,0.31451624631881714,0.19160118699073792
0.2,110,-6.233210563659668,2.626161575317383,-5.97059440612793,0.20052753388881683,0.09021663665771484
0.2,111,-6.107497692108154,2.62027907371521,-5.845469951629639,0.2106432318687439,0.1419990062713623
