t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
2.525252525252525082e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.626262626262626299e+00,2.527715265750885010e-02,4.899061471223831177e-02,2.318833023309707642e-02,-3.749994933605194092e-02,6.689621601253747940e-03,1.543126301839947701e-03
2.727272727272727071e+00,9.250768274068832397e-02,1.792926788330078125e-01,8.486314862966537476e-02,-1.372398883104324341e-01,2.448224462568759918e-02,5.647433921694755554e-03
2.828282828282828287e+00,1.896502971649169922e-01,3.675685226917266846e-01,1.739782243967056274e-01,-2.813559472560882568e-01,5.019112676382064819e-02,1.157782319933176041e-02
2.929292929292929060e+00,3.058105111122131348e-01,5.927030444145202637e-01,2.805393338203430176e-01,-4.536855816841125488e-01,8.093303442001342773e-02,1.866920292377471924e-02
3.030303030303030276e+00,4.312406480312347412e-01,8.358039855957031250e-01,3.956043124198913574e-01,-6.397675871849060059e-01,1.141282320022583008e-01,2.632649615406990051e-02
3.131313131313131048e+00,5.573396682739257812e-01,1.080201387405395508e+00,5.112829208374023438e-01,-8.268420100212097168e-01,1.475004553794860840e-01,3.402462229132652283e-02
3.232323232323232265e+00,6.766536235809326172e-01,1.311448335647583008e+00,6.207371950149536133e-01,-1.003850340843200684e+00,1.790769994258880615e-01,4.130853340029716492e-02
3.333333333333333481e+00,7.828748226165771484e-01,1.517319679260253906e+00,7.181805968284606934e-01,-1.161434888839721680e+00,2.071885615587234497e-01,4.779315367341041565e-02
3.434343434343434254e+00,8.708432316780090332e-01,1.687814474105834961e+00,7.988795638084411621e-01,-1.291940569877624512e+00,2.304694652557373047e-01,5.316346883773803711e-02
3.535353535353535470e+00,9.365447759628295898e-01,1.815153360366821289e+00,8.591517210006713867e-01,-1.389412164688110352e+00,2.478574216365814209e-01,5.717443674802780151e-02
3.636363636363636243e+00,9.771125912666320801e-01,1.893779158592224121e+00,8.963671922683715820e-01,-1.449596643447875977e+00,2.585937380790710449e-01,5.965102836489677429e-02
3.737373737373737459e+00,9.908260107040405273e-01,1.920357942581176758e+00,9.089474678039550781e-01,-1.469941377639770508e+00,2.622230350971221924e-01,6.048821657896041870e-02
3.838383838383838231e+00,9.771122932434082031e-01,1.893778800964355469e+00,8.963669538497924805e-01,-1.449596166610717773e+00,2.585936784744262695e-01,5.965101718902587891e-02
3.939393939393939448e+00,9.365450143814086914e-01,1.815153717994689941e+00,8.591520190238952637e-01,-1.389412641525268555e+00,2.478574961423873901e-01,5.717445164918899536e-02
4.040404040404040664e+00,8.708432316780090332e-01,1.687814474105834961e+00,7.988795638084411621e-01,-1.291940569877624512e+00,2.304694652557373047e-01,5.316346883773803711e-02
4.141414141414140992e+00,7.828749418258666992e-01,1.517319917678833008e+00,7.181807160377502441e-01,-1.161435127258300781e+00,2.071885764598846436e-01,4.779316112399101257e-02
4.242424242424242209e+00,6.766537427902221680e-01,1.311448574066162109e+00,6.207373142242431641e-01,-1.003850579261779785e+00,1.790770441293716431e-01,4.130854085087776184e-02
4.343434343434343425e+00,5.573396682739257812e-01,1.080201387405395508e+00,5.112829208374023438e-01,-8.268420100212097168e-01,1.475004553794860840e-01,3.402462229132652283e-02
4.444444444444444642e+00,4.312407374382019043e-01,8.358042836189270020e-01,3.956044316291809082e-01,-6.397677659988403320e-01,1.141282692551612854e-01,2.632650174200534821e-02
4.545454545454544970e+00,3.058111071586608887e-01,5.927042365074157715e-01,2.805398702621459961e-01,-4.536864757537841797e-01,8.093319833278656006e-02,1.866923831403255463e-02
4.646464646464646187e+00,1.896502971649169922e-01,3.675685226917266846e-01,1.739782243967056274e-01,-2.813559472560882568e-01,5.019112676382064819e-02,1.157782319933176041e-02
4.747474747474747403e+00,9.250794351100921631e-02,1.792931854724884033e-01,8.486338704824447632e-02,-1.372402757406234741e-01,2.448231354355812073e-02,5.647449754178524017e-03
4.848484848484848619e+00,2.527562156319618225e-02,4.898764938116073608e-02,2.318692579865455627e-02,-3.749767690896987915e-02,6.689216010272502899e-03,1.543032820336520672e-03
4.949494949494949836e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.050505050505050164e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
