t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
4.646464646464646187e+00,-1.857322305440902710e-01,2.177502363920211792e-01,1.065112929791212082e-02,-1.461907476186752319e-01,-1.929662749171257019e-02,6.167926266789436340e-02
4.747474747474747403e+00,-9.059677273035049438e-02,1.062145829200744629e-01,5.195425823330879211e-03,-7.130917161703109741e-02,-9.412541054189205170e-03,3.008601441979408264e-02
4.848484848484848619e+00,-2.475343830883502960e-02,2.902063727378845215e-02,1.419527921825647354e-03,-1.948355324566364288e-02,-2.571755554527044296e-03,8.220295421779155731e-03
4.949494949494949836e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
5.050505050505050164e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
5.151515151515151381e+00,-7.953689782880246639e-04,-4.113381356000900269e-02,-6.020869687199592590e-02,2.431246452033519745e-02,4.970845207571983337e-02,-2.461310708895325661e-03
5.252525252525252597e+00,-2.910840092226862907e-03,-1.505388617515563965e-01,-2.203479111194610596e-01,8.897718787193298340e-02,1.819197684526443481e-01,-9.007745422422885895e-03
5.353535353535353813e+00,-5.967522505670785904e-03,-3.086202144622802734e-01,-4.517359435558319092e-01,1.824124306440353394e-01,3.729543089866638184e-01,-1.846680790185928345e-02
5.454545454545454142e+00,-9.622611105442047119e-03,-4.976491034030914307e-01,-7.284228205680847168e-01,2.941394746303558350e-01,6.013876795768737793e-01,-2.977767027914524078e-02
5.555555555555555358e+00,-1.356938667595386505e-02,-7.017630934715270996e-01,-1.027190089225769043e+00,4.147826135158538818e-01,8.480505943298339844e-01,-4.199117049574851990e-02
5.656565656565656575e+00,-1.753721013665199280e-02,-9.069655537605285645e-01,-1.327550530433654785e+00,5.360691547393798828e-01,1.096029043197631836e+00,-5.426980182528495789e-02
5.757575757575757791e+00,-2.129153348505496979e-02,-1.101126551628112793e+00,-1.611749529838562012e+00,6.508296132087707520e-01,1.330664277076721191e+00,-6.588775664567947388e-02
5.858585858585858119e+00,-2.463388256728649139e-02,-1.273981571197509766e+00,-1.864762187004089355e+00,7.529969215393066406e-01,1.539552092552185059e+00,-7.623082399368286133e-02
5.959595959595959336e+00,-2.740188874304294586e-02,-1.417133688926696777e+00,-2.074297666549682617e+00,8.376080393791198730e-01,1.712545275688171387e+00,-8.479657024145126343e-02
6.060606060606060552e+00,-2.946924977004528046e-02,-1.524050593376159668e+00,-2.230794906616210938e+00,9.008021354675292969e-01,1.841749787330627441e+00,-9.119412302970886230e-02
6.161616161616161769e+00,-3.074575029313564301e-02,-1.590067028999328613e+00,-2.327425003051757812e+00,9.398217201232910156e-01,1.921527862548828125e+00,-9.514432400465011597e-02
6.262626262626262097e+00,-3.117725811898708344e-02,-1.612383127212524414e+00,-2.360090017318725586e+00,9.530118107795715332e-01,1.948495864868164062e+00,-9.647964686155319214e-02
6.363636363636363313e+00,-3.074574470520019531e-02,-1.590066552162170410e+00,-2.327424526214599609e+00,9.398214221000671387e-01,1.921527266502380371e+00,-9.514430165290832520e-02
6.464646464646464530e+00,-2.946925722062587738e-02,-1.524050951004028320e+00,-2.230795621871948242e+00,9.008024334907531738e-01,1.841750383377075195e+00,-9.119414538145065308e-02
6.565656565656565746e+00,-2.740188874304294586e-02,-1.417133688926696777e+00,-2.074297666549682617e+00,8.376080393791198730e-01,1.712545275688171387e+00,-8.479657024145126343e-02
6.666666666666666963e+00,-2.463388629257678986e-02,-1.273981809616088867e+00,-1.864762544631958008e+00,7.529971003532409668e-01,1.539552450180053711e+00,-7.623083889484405518e-02
6.767676767676767291e+00,-2.129153721034526825e-02,-1.101126790046691895e+00,-1.611749649047851562e+00,6.508297324180603027e-01,1.330664515495300293e+00,-6.588777154684066772e-02
6.868686868686868507e+00,-1.753721013665199280e-02,-9.069655537605285645e-01,-1.327550530433654785e+00,5.360691547393798828e-01,1.096029043197631836e+00,-5.426980182528495789e-02
6.969696969696969724e+00,-1.356938946992158890e-02,-7.017632722854614258e-01,-1.027190327644348145e+00,4.147827327251434326e-01,8.480507731437683105e-01,-4.199118539690971375e-02
7.070707070707070940e+00,-9.622629731893539429e-03,-4.976501166820526123e-01,-7.284242510795593262e-01,2.941400408744812012e-01,6.013888120651245117e-01,-2.977772988379001617e-02
7.171717171717171269e+00,-5.967522505670785904e-03,-3.086202144622802734e-01,-4.517359435558319092e-01,1.824124306440353394e-01,3.729543089866638184e-01,-1.846680790185928345e-02
7.272727272727272485e+00,-2.910848241299390793e-03,-1.505392789840698242e-01,-2.203485220670700073e-01,8.897744119167327881e-02,1.819202750921249390e-01,-9.007770568132400513e-03
7.373737373737373701e+00,-7.953207823447883129e-04,-4.113131761550903320e-02,-6.020504981279373169e-02,2.431099303066730499e-02,4.970543831586837769e-02,-2.461161464452743530e-03
7.474747474747474918e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
7.575757575757575246e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
7.676767676767676463e+00,8.527362719178199768e-03,3.155926614999771118e-02,1.517486572265625000e-02,9.519304148852825165e-03,-2.371197007596492767e-02,-4.638327285647392273e-03
7.777777777777777679e+00,3.120788931846618652e-02,1.154985576868057251e-01,5.553599074482917786e-02,3.483813256025314331e-02,-8.677952736616134644e-02,-1.697505079209804535e-02
7.878787878787878896e+00,6.397940218448638916e-02,2.367839664220809937e-01,1.138545200228691101e-01,7.142176479101181030e-02,-1.779070049524307251e-01,-3.480060398578643799e-02
7.979797979797979224e+00,1.031665802001953125e-01,3.818133771419525146e-01,1.835900396108627319e-01,1.151673719286918640e-01,-2.868745028972625732e-01,-5.611586570739746094e-02
8.080808080808081328e+00,1.454810053110122681e-01,5.384165644645690918e-01,2.588906884193420410e-01,1.624040007591247559e-01,-4.045378863811492920e-01,-7.913214713335037231e-02
8.181818181818181657e+00,1.880210936069488525e-01,6.958549022674560547e-01,3.345928788185119629e-01,2.098925411701202393e-01,-5.228287577629089355e-01,-1.022711619734764099e-01
8.282828282828281985e+00,2.282721996307373047e-01,8.448219299316406250e-01,4.062217175960540771e-01,2.548258304595947266e-01,-6.347547173500061035e-01,-1.241651326417922974e-01
8.383838383838384090e+00,2.641063928604125977e-01,9.774422049522399902e-01,4.699904620647430420e-01,2.948284447193145752e-01,-7.343986034393310547e-01,-1.436565965414047241e-01
8.484848484848484418e+00,2.937829494476318359e-01,1.087273359298706055e+00,5.228013396263122559e-01,3.279570937156677246e-01,-8.169199228286743164e-01,-1.597986966371536255e-01
8.585858585858586522e+00,3.159476518630981445e-01,1.169303655624389648e+00,5.622445940971374512e-01,3.527000844478607178e-01,-8.785530924797058105e-01,-1.718548536300659180e-01
8.686868686868686851e+00,3.296333849430084229e-01,1.219953656196594238e+00,5.865989923477172852e-01,3.679778277873992920e-01,-9.166089296340942383e-01,-1.792989969253540039e-01
8.787878787878787179e+00,3.342597186565399170e-01,1.237075448036193848e+00,5.948317646980285645e-01,3.731423020362854004e-01,-9.294733405113220215e-01,-1.818154156208038330e-01
8.888888888888889284e+00,3.296333253383636475e-01,1.219953417778015137e+00,5.865988135337829590e-01,3.679777085781097412e-01,-9.166087508201599121e-01,-1.792989522218704224e-01
8.989898989898989612e+00,3.159477412700653076e-01,1.169303894042968750e+00,5.622447133064270020e-01,3.527002036571502686e-01,-8.785533905029296875e-01,-1.718548983335494995e-01
9.090909090909089940e+00,2.937829494476318359e-01,1.087273359298706055e+00,5.228013396263122559e-01,3.279570937156677246e-01,-8.169199228286743164e-01,-1.597986966371536255e-01
9.191919191919192045e+00,2.641064524650573730e-01,9.774423837661743164e-01,4.699905514717102051e-01,2.948285043239593506e-01,-7.343987226486206055e-01,-1.436566263437271118e-01
9.292929292929292373e+00,2.282722443342208862e-01,8.448220491409301758e-01,4.062217772006988525e-01,2.548258900642395020e-01,-6.347548365592956543e-01,-1.241651549935340881e-01
9.393939393939394478e+00,1.880210936069488525e-01,6.958549022674560547e-01,3.345928788185119629e-01,2.098925411701202393e-01,-5.228287577629089355e-01,-1.022711619734764099e-01
9.494949494949494806e+00,1.454810351133346558e-01,5.384167432785034180e-01,2.588907480239868164e-01,1.624040454626083374e-01,-4.045379757881164551e-01,-7.913216203451156616e-02
9.595959595959595134e+00,1.031667739152908325e-01,3.818141520023345947e-01,1.835903972387313843e-01,1.151675954461097717e-01,-2.868750393390655518e-01,-5.611597374081611633e-02
9.696969696969697239e+00,6.397940218448638916e-02,2.367839664220809937e-01,1.138545200228691101e-01,7.142176479101181030e-02,-1.779070049524307251e-01,-3.480060398578643799e-02
9.797979797979797567e+00,3.120797686278820038e-02,1.154988780617713928e-01,5.553614720702171326e-02,3.483822569251060486e-02,-8.677977323532104492e-02,-1.697509735822677612e-02
9.898989898989899672e+00,8.526845835149288177e-03,3.155735135078430176e-02,1.517394650727510452e-02,9.518726728856563568e-03,-2.371053211390972137e-02,-4.638046026229858398e-03
1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
