t,yaw,pitch,roll,yaw_target,pitch_target,roll_target
2.929292929292929060e+00,-9.201112389564514160e-01,4.061069488525390625e-01,-3.507722914218902588e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
3.030303030303030276e+00,-9.200154542922973633e-01,4.192655384540557861e-01,-3.394580483436584473e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
3.131313131313131048e+00,-9.203450083732604980e-01,4.340403974056243896e-01,-3.274227976799011230e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
3.232323232323232265e+00,-9.212113618850708008e-01,4.498989880084991455e-01,-3.152265548706054688e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
3.333333333333333481e+00,-9.226810336112976074e-01,4.662058055400848389e-01,-3.034262955188751221e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
3.434343434343434254e+00,-9.247755408287048340e-01,4.822325110435485840e-01,-2.925706803798675537e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
3.535353535353535470e+00,-9.274759888648986816e-01,4.971791505813598633e-01,-2.831936478614807129e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
3.636363636363636243e+00,-9.307283163070678711e-01,5.102052688598632812e-01,-2.758004665374755859e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
3.737373737373737459e+00,-9.344454407691955566e-01,5.204764008522033691e-01,-2.708418369293212891e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
3.838383838383838231e+00,-9.385040402412414551e-01,5.272282361984252930e-01,-2.686725556850433350e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
3.939393939393939448e+00,-9.427409172058105469e-01,5.298551917076110840e-01,-2.694956958293914795e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
4.040404040404040664e+00,-9.469540119171142578e-01,5.280191302299499512e-01,-2.733012735843658447e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
4.141414141414140992e+00,-9.509164690971374512e-01,5.217651128768920898e-01,-2.798147797584533691e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
4.242424242424242209e+00,-9.544082880020141602e-01,5.116098523139953613e-01,-2.884793579578399658e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
