t,J1,J2,J3,J4,J5,J6
8.787878787878787179e+00,-1.200163125991821289e+00,5.134252309799194336e-01,8.605878353118896484e-01,-1.056837439537048340e+00,1.203796505928039551e+00,-1.196769595146179199e+00
8.888888888888889284e+00,-1.050490140914916992e+00,4.493956565856933594e-01,7.532634735107421875e-01,-9.250386953353881836e-01,1.053670406341552734e+00,-1.047519803047180176e+00
8.989898989898989612e+00,-9.029004573822021484e-01,3.862574100494384766e-01,6.474329233169555664e-01,-7.950744628906250000e-01,9.056339263916015625e-01,-9.003474712371826172e-01
9.090909090909089940e+00,-7.594782114028930664e-01,3.249018788337707520e-01,5.445907115936279297e-01,-6.687799692153930664e-01,7.617775201797485352e-01,-7.573307752609252930e-01
9.191919191919192045e+00,-6.223070621490478516e-01,2.662205696105957031e-01,4.462308883666992188e-01,-5.479899644851684570e-01,6.241909265518188477e-01,-6.205474138259887695e-01
9.292929292929292373e+00,-4.934698343276977539e-01,2.111045122146606445e-01,3.538470268249511719e-01,-4.345387220382690430e-01,4.949637651443481445e-01,-4.920744895935058594e-01
9.393939393939394478e+00,-3.750510215759277344e-01,1.604453921318054199e-01,2.689336538314819336e-01,-3.302617073059082031e-01,3.761863708496093750e-01,-3.739905357360839844e-01
9.494949494949494806e+00,-2.691335678100585938e-01,1.151343584060668945e-01,1.929847002029418945e-01,-2.369931936264038086e-01,2.699484825134277344e-01,-2.683727741241455078e-01
9.595959595959595134e+00,-1.778020858764648438e-01,7.606303691864013672e-02,1.274945735931396484e-01,-1.565685272216796875e-01,1.783401966094970703e-01,-1.772992610931396484e-01
9.696969696969697239e+00,-1.031389236450195312e-01,4.412245750427246094e-02,7.395672798156738281e-02,-9.082198143005371094e-02,1.034512519836425781e-01,-1.028473377227783203e-01
9.797979797979797567e+00,-4.722881317138671875e-02,2.020430564880371094e-02,3.386580944061279297e-02,-4.158854484558105469e-02,4.737162590026855469e-02,-4.709529876708984375e-02
9.898989898989899672e+00,-1.215434074401855469e-02,5.199670791625976562e-03,8.715391159057617188e-03,-1.070284843444824219e-02,1.219129562377929688e-02,-1.212000846862792969e-02
1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
