t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
7.777777777777777679e+00,6.917826086282730103e-02,-3.590746968984603882e-02,-1.331157982349395752e-01,-1.013730540871620178e-01,5.262699723243713379e-02,8.463131636381149292e-02
7.878787878787878896e+00,1.418225765228271484e-01,-7.361402362585067749e-02,-2.729011476039886475e-01,-2.078252285718917847e-01,1.078907772898674011e-01,1.735029369592666626e-01
7.979797979797979224e+00,2.286884635686874390e-01,-1.187023743987083435e-01,-4.400522410869598389e-01,-3.351175189018249512e-01,1.739735454320907593e-01,2.797729671001434326e-01
8.080808080808081328e+00,3.224864900112152100e-01,-1.673889011144638062e-01,-6.205424070358276367e-01,-4.725680947303771973e-01,2.453298866748809814e-01,3.945235908031463623e-01
8.181818181818181657e+00,4.167847335338592529e-01,-2.163350880146026611e-01,-8.019952178001403809e-01,-6.107516884803771973e-01,3.170667886734008789e-01,5.098862051963806152e-01
8.282828282828281985e+00,5.060090422630310059e-01,-2.626475989818572998e-01,-9.736844301223754883e-01,-7.414999604225158691e-01,3.849436938762664795e-01,6.190414428710937500e-01
8.383838383838384090e+00,5.854423642158508301e-01,-3.038780391216278076e-01,-1.126533508300781250e+00,-8.579007387161254883e-01,4.453721940517425537e-01,7.162186503410339355e-01
8.484848484848484418e+00,6.512261033058166504e-01,-3.380235731601715088e-01,-1.253117442131042480e+00,-9.542994499206542969e-01,4.954168498516082764e-01,7.966971993446350098e-01
8.585858585858586522e+00,7.003584504127502441e-01,-3.635260462760925293e-01,-1.347659945487976074e+00,-1.026297450065612793e+00,5.327939987182617188e-01,8.568046689033508301e-01
8.686868686868686851e+00,7.306954860687255859e-01,-3.792726993560791016e-01,-1.406035780906677246e+00,-1.070752978324890137e+00,5.558727383613586426e-01,8.939184546470642090e-01
8.787878787878787179e+00,7.409505844116210938e-01,-3.845956921577453613e-01,-1.425769209861755371e+00,-1.085780739784240723e+00,5.636742711067199707e-01,9.064643979072570801e-01
8.888888888888889284e+00,7.306953072547912598e-01,-3.792726099491119385e-01,-1.406035423278808594e+00,-1.070752739906311035e+00,5.558726191520690918e-01,8.939182162284851074e-01
8.989898989898989612e+00,7.003586292266845703e-01,-3.635261654853820801e-01,-1.347660422325134277e+00,-1.026297807693481445e+00,5.327941775321960449e-01,8.568049669265747070e-01
9.090909090909089940e+00,6.512261033058166504e-01,-3.380235731601715088e-01,-1.253117442131042480e+00,-9.542994499206542969e-01,4.954168498516082764e-01,7.966971993446350098e-01
9.191919191919192045e+00,5.854424834251403809e-01,-3.038780987262725830e-01,-1.126533746719360352e+00,-8.579009175300598145e-01,4.453723132610321045e-01,7.162187695503234863e-01
9.292929292929292373e+00,5.060091018676757812e-01,-2.626476287841796875e-01,-9.736846089363098145e-01,-7.415000796318054199e-01,3.849437534809112549e-01,6.190415620803833008e-01
9.393939393939394478e+00,4.167847335338592529e-01,-2.163350880146026611e-01,-8.019952178001403809e-01,-6.107516884803771973e-01,3.170667886734008789e-01,5.098862051963806152e-01
9.494949494949494806e+00,3.224865794181823730e-01,-1.673889607191085815e-01,-6.205425858497619629e-01,-4.725682437419891357e-01,2.453299611806869507e-01,3.945237100124359131e-01
9.595959595959595134e+00,2.286889106035232544e-01,-1.187026053667068481e-01,-4.400530755519866943e-01,-3.351181745529174805e-01,1.739738881587982178e-01,2.797735035419464111e-01
9.696969696969697239e+00,1.418225765228271484e-01,-7.361402362585067749e-02,-2.729011476039886475e-01,-2.078252285718917847e-01,1.078907772898674011e-01,1.735029369592666626e-01
9.797979797979797567e+00,6.917845457792282104e-02,-3.590757027268409729e-02,-1.331161707639694214e-01,-1.013733372092247009e-01,5.262714624404907227e-02,8.463155478239059448e-02
9.898989898989899672e+00,1.890138536691665649e-02,-9.810899384319782257e-03,-3.637086227536201477e-02,-2.769787982106208801e-02,1.437913067638874054e-02,2.312358282506465912e-02
1.000000000000000000e+01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
