t,J1,J2,J3,J4,J5,J6
2.929292929292929060e+00,-3.570342361927032471e-01,-1.447656899690628052e-01,1.897787451744079590e+00,1.369328737258911133e+00,-1.738423466682434082e+00,2.105136401951313019e-02
3.030303030303030276e+00,-2.537230849266052246e-01,-5.786339938640594482e-02,1.919745564460754395e+00,1.349401950836181641e+00,-1.723571181297302246e+00,2.496150881052017212e-02
3.131313131313131048e+00,-1.149299442768096924e-01,5.888530611991882324e-02,1.949245214462280273e+00,1.322631478309631348e+00,-1.703618049621582031e+00,3.021458536386489868e-02
3.232323232323232265e+00,5.846035480499267578e-02,2.047360837459564209e-01,1.986098170280456543e+00,1.289187908172607422e+00,-1.678691148757934570e+00,3.677710145711898804e-02
3.333333333333333481e+00,2.636317014694213867e-01,3.773201406002044678e-01,2.029706001281738281e+00,1.249614357948303223e+00,-1.649195432662963867e+00,4.454247653484344482e-02
3.434343434343434254e+00,4.961586594581604004e-01,5.729150772094726562e-01,2.079128265380859375e+00,1.204764366149902344e+00,-1.615766882896423340e+00,5.334321409463882446e-02
3.535353535353535470e+00,7.503293752670288086e-01,7.867158651351928711e-01,2.133150577545166016e+00,1.155739784240722656e+00,-1.579226851463317871e+00,6.296312063932418823e-02
3.636363636363636243e+00,1.019464731216430664e+00,1.013104677200317383e+00,2.190353631973266602e+00,1.103828907012939453e+00,-1.540535449981689453e+00,7.314942777156829834e-02
3.737373737373737459e+00,1.296243786811828613e+00,1.245923042297363281e+00,2.249181270599365234e+00,1.050443530082702637e+00,-1.500745296478271484e+00,8.362502604722976685e-02
3.838383838383838231e+00,1.573023200035095215e+00,1.478741765022277832e+00,2.308008909225463867e+00,9.970581531524658203e-01,-1.460954904556274414e+00,9.410063922405242920e-02
3.939393939393939448e+00,1.842158675193786621e+00,1.705130577087402344e+00,2.365211963653564453e+00,9.451472163200378418e-01,-1.422263503074645996e+00,1.042869389057159424e-01
4.040404040404040664e+00,2.096328735351562500e+00,1.918931007385253906e+00,2.419234275817871094e+00,8.961226940155029297e-01,-1.385723590850830078e+00,1.139068379998207092e-01
4.141414141414140992e+00,2.328855037689208984e+00,2.114525318145751953e+00,2.468656301498413086e+00,8.512729406356811523e-01,-1.352295160293579102e+00,1.227075457572937012e-01
4.242424242424242209e+00,2.534026622772216797e+00,2.287109375000000000e+00,2.512264013290405273e+00,8.116993904113769531e-01,-1.322799444198608398e+00,1.304729133844375610e-01
4.343434343434343425e+00,2.707417488098144531e+00,2.432960748672485352e+00,2.549117326736450195e+00,7.782556414604187012e-01,-1.297872424125671387e+00,1.370354592800140381e-01
