t,J1,J2,J3,J4,J5,J6
7.000000000000000000e+00,-3.637421757561849489e-01,-2.478412970460677767e-01,-7.027923593219841114e-02,-2.568411175984672973e-02,2.453378043155576751e-03,-1.469084382102914417e-04
7.100000000000000533e+00,-3.589020745198097107e-01,-2.616350512750891255e-01,-7.613903011734586557e-02,-2.449740810072488506e-02,1.950251947301406006e-03,-1.846692845880701405e-04
7.200000000000000178e+00,-3.538098431971629099e-01,-2.752202615299970123e-01,-8.205052388311427636e-02,-2.331736708008037146e-02,1.473929430211170849e-03,-2.198340468001755475e-04
7.300000000000000711e+00,-3.483937095134877482e-01,-2.884715575659537179e-01,-8.795290486783688411e-02,-2.214329135107305849e-02,1.024165833678479824e-03,-2.522770642212495448e-04
7.400000000000000355e+00,-3.425878765817412241e-01,-3.012665407563661635e-01,-9.378659162737912336e-02,-2.097450102133022187e-02,6.006437521347466170e-04,-2.818785808588518491e-04
7.500000000000000000e+00,-3.363326622287258760e-01,-3.134881317440116888e-01,-9.949436141566815606e-02,-1.981037369779242718e-02,2.029928809007117878e-04,-3.085250364194089159e-04
7.600000000000000533e+00,-3.295745122725902143e-01,-3.250264873150392475e-01,-1.050222633929972366e-01,-1.865038527523784490e-02,-1.691902493630472988e-04,-3.321093185633214209e-04
7.700000000000000178e+00,-3.222659466626111024e-01,-3.357804496912604741e-01,-1.103202985850207651e-01,-1.749414948483589069e-02,-5.163242528612825566e-04,-3.525310423625511330e-04
7.800000000000000711e+00,-3.143654960445838586e-01,-3.456585266522234079e-01,-1.153428649403201861e-01,-1.634145452642925267e-02,-8.388280065379972615e-04,-3.696969230686946470e-04
7.900000000000000355e+00,-3.058376821620829578e-01,-3.545794325431775862e-01,-1.200489811359628928e-01,-1.519229562581658408e-02,-1.137110020376407363e-03,-3.835213056970112190e-04
8.000000000000000000e+00,-2.966530896116561511e-01,-3.624722468679337228e-01,-1.244023156343200126e-01,-1.404690300838252158e-02,-1.411562790628255893e-03,-3.939269117393225583e-04
8.099999999999999645e+00,-2.867885699077935002e-01,-3.692762680876279791e-01,-1.283710575158868994e-01,-1.290576547991872762e-02,-1.662562464195255826e-03,-4.008458615982667876e-04
8.200000000000001066e+00,-2.762276125996904197e-01,-3.749406553508748408e-01,-1.319276727156286633e-01,-1.176965047726008864e-02,-1.890473776234891188e-03,-4.042210329487135999e-04
8.300000000000000711e+00,-2.649609132602691597e-01,-3.794239605995166076e-01,-1.350485936424474509e-01,-1.063962203199090434e-02,-2.095659938053984032e-03,-4.040078217713059068e-04
8.400000000000000355e+00,-2.529871653957479483e-01,-3.826936587132467316e-01,-1.377138921513035574e-01,-9.517058533564749789e-03,-2.278496981308480301e-03,-4.001763855768421816e-04
8.500000000000000000e+00,-2.403141034421451827e-01,-3.847257853780448045e-01,-1.399069860600115067e-01,-8.403672452367871512e-03,-2.439392027228448959e-03,-3.927144683536993100e-04
8.599999999999999645e+00,-2.269598275483423189e-01,-3.855047929178493926e-01,-1.416144286730460500e-01,-7.301534263223119665e-03,-2.578805053776849713e-03,-3.816309345826662922e-04
8.700000000000001066e+00,-2.129544478234636495e-01,-3.850237356601753369e-01,-1.428258301891577042e-01,-6.213102656951036834e-03,-2.697273977196458332e-03,-3.669601748955565301e-04
8.800000000000000711e+00,-1.983420949930650434e-01,-3.832849014838347612e-01,-1.435339609483194390e-01,-5.141262653620391927e-03,-2.795443236960358339e-03,-3.487675859925109612e-04
8.900000000000000355e+00,-1.831833520270536864e-01,-3.803010191636051474e-01,-1.437350914603092444e-01,-4.089372233753430647e-03,-2.874096552782283952e-03,-3.271563644200314739e-04
9.000000000000000000e+00,-1.675581570632956874e-01,-3.760971982018208037e-01,-1.434296366198353767e-01,-3.061316160348558774e-03,-2.934195054352052492e-03,-3.022758682211557925e-04
9.099999999999999645e+00,-1.515691881775611816e-01,-3.707138090536402086e-01,-1.426231974797070867e-01,-2.061561984387960851e-03,-2.976922408713360800e-03,-2.743317485863135423e-04
9.200000000000001066e+00,-1.353456147716622926e-01,-3.642106039678273399e-01,-1.413281438431377435e-01,-1.095206552337339538e-03,-3.003738416425441159e-03,-2.435978468442832206e-04
9.300000000000000711e+00,-1.190467924563388818e-01,-3.566725406388144282e-01,-1.395659719992306536e-01,-1.679903333016517092e-04,-3.016440537885896420e-03,-2.104293362628874493e-04
9.400000000000000355e+00,-1.028648436988362364e-01,-3.482180451864747006e-01,-1.373708276022204133e-01,7.137575245658249988e-04,-3.017225900448908260e-03,-1.752755769311409274e-04
9.500000000000000000e+00,-8.702402409087503510e-02,-3.390108654760526918e-01,-1.347948109674091954e-01,1.543287800869469224e-03,-3.008728917177951219e-03,-1.386896876057980917e-04
9.600000000000001421e+00,-7.177379068821600205e-02,-3.292770198886066368e-01,-1.319158505955666527e-01,2.313725715932160761e-03,-2.993977876327031436e-03,-1.013308868553047229e-04
9.700000000000001066e+00,-5.737358536277582799e-02,-3.193273677639215657e-01,-1.288483753954250965e-01,3.018390088472326822e-03,-2.976190678829601123e-03,-6.395733672271479930e-05
9.800000000000000711e+00,-4.407397157641115837e-02,-3.095808689769223854e-01,-1.257542562566829059e-01,3.650894075882313034e-03,-2.958410811487106971e-03,-2.741104911623991667e-05
9.900000000000000355e+00,-3.210978461168273457e-02,-3.005776392065689917e-01,-1.228483212409717112e-01,4.204770859388748568e-03,-2.943243018334676993e-03,7.404081248179800244e-06
1.000000000000000000e+01,-2.172325874880555105e-02,-2.930038133409128553e-01,-1.204061930966379146e-01,4.672087553469840386e-03,-2.933088035732740479e-03,3.955917376685395885e-05
