t,J1,J2,J3,J4,J5,J6
8.787878787878787179e+00,-1.237337946891784668e+00,1.581040024757385254e+00,-9.166675209999084473e-01,6.220763325691223145e-01,-8.095603436231613159e-02,5.366820693016052246e-01
8.888888888888889284e+00,-1.044896841049194336e+00,1.335143566131591797e+00,-7.740998268127441406e-01,5.253258347511291504e-01,-6.836508214473724365e-02,4.532127976417541504e-01
8.989898989898989612e+00,-8.577705621719360352e-01,1.096038103103637695e+00,-6.354694366455078125e-01,4.312474131584167480e-01,-5.612185597419738770e-02,3.720487952232360840e-01
9.090909090909089940e+00,-6.810494661331176758e-01,8.702282905578613281e-01,-5.045475959777832031e-01,3.424001932144165039e-01,-4.455941915512084961e-02,2.953978776931762695e-01
9.191919191919192045e+00,-5.193769931793212891e-01,6.636471748352050781e-01,-3.847744464874267578e-01,2.611187696456909180e-01,-3.398157656192779541e-02,2.252742052078247070e-01
9.292929292929292373e+00,-3.767240047454833984e-01,4.813687801361083984e-01,-2.790917158126831055e-01,1.893994808197021484e-01,-2.464814484119415283e-02,1.634000539779663086e-01
9.393939393939394478e+00,-2.561676502227783203e-01,3.273246288299560547e-01,-1.897788047790527344e-01,1.287891864776611328e-01,-1.676042377948760986e-02,1.111099720001220703e-01
9.494949494949494806e+00,-1.596658229827880859e-01,2.040169239044189453e-01,-1.182866096496582031e-01,8.027255535125732422e-02,-1.044654846191406250e-02,6.925332546234130859e-02
9.595959595959595134e+00,-8.783578872680664062e-02,1.122343540191650391e-01,-6.507217884063720703e-02,4.415977001190185547e-02,-5.746886134147644043e-03,3.809785842895507812e-02
9.696969696969697239e+00,-3.972411155700683594e-02,5.075860023498535156e-02,-2.942919731140136719e-02,1.997148990631103516e-02,-2.599045634269714355e-03,1.722991466522216797e-02
9.797979797979797567e+00,-1.258969306945800781e-02,1.608657836914062500e-02,-9.326815605163574219e-03,6.329417228698730469e-03,-8.237063884735107422e-04,5.460619926452636719e-03
9.898989898989899672e+00,-1.680374145507812500e-03,2.147197723388671875e-03,-1.244902610778808594e-03,8.448362350463867188e-04,-1.099407672882080078e-04,7.288455963134765625e-04
1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
