t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
3.838383838383838231e+00,2.106816768646240234e+00,1.954029440879821777e+00,1.742674112319946289e+00,1.826278686523437500e+00,-4.299327731132507324e-01,4.521617293357849121e-01
3.939393939393939448e+00,2.062617778778076172e+00,1.913035988807678223e+00,1.706114530563354492e+00,1.787965178489685059e+00,-4.209132194519042969e-01,4.426758289337158203e-01
4.040404040404040664e+00,1.988952994346618652e+00,1.844713211059570312e+00,1.645181894302368164e+00,1.724109292030334473e+00,-4.058806002140045166e-01,4.268659949302673340e-01
4.141414141414140992e+00,1.885822057723999023e+00,1.749061346054077148e+00,1.559876203536987305e+00,1.634711027145385742e+00,-3.848349452018737793e-01,4.047322273254394531e-01
4.242424242424242209e+00,1.753225326538085938e+00,1.626080513000488281e+00,1.450197458267211914e+00,1.519770383834838867e+00,-3.577762246131896973e-01,3.762744665145874023e-01
4.343434343434343425e+00,1.591162323951721191e+00,1.475770473480224609e+00,1.316145539283752441e+00,1.379287362098693848e+00,-3.247044682502746582e-01,3.414928019046783447e-01
4.444444444444444642e+00,1.399633407592773438e+00,1.298131346702575684e+00,1.157720446586608887e+00,1.213261842727661133e+00,-2.856196463108062744e-01,3.003871440887451172e-01
4.545454545454544970e+00,1.178638935089111328e+00,1.093163490295410156e+00,9.749226570129394531e-01,1.021694421768188477e+00,-2.405218631029129028e-01,2.529576420783996582e-01
4.646464646464646187e+00,9.281780123710632324e-01,8.608661890029907227e-01,7.677515745162963867e-01,8.045843243598937988e-01,-1.894109398126602173e-01,1.992041170597076416e-01
4.747474747474747403e+00,6.482511758804321289e-01,6.012396812438964844e-01,5.362073183059692383e-01,5.619317293167114258e-01,-1.322869807481765747e-01,1.391266584396362305e-01
4.848484848484848619e+00,3.388588130474090576e-01,3.142846226692199707e-01,2.802903652191162109e-01,2.937372624874114990e-01,-6.915006041526794434e-02,7.272534817457199097e-02
4.949494949494949836e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
5.050505050505050164e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
5.151515151515151381e+00,-3.678013980388641357e-01,-4.737389832735061646e-02,-6.527332961559295654e-02,-4.088649153709411621e-01,7.032998651266098022e-02,-4.606660008430480957e-01
5.252525252525252597e+00,-7.036200761795043945e-01,-9.062834084033966064e-02,-1.248707175254821777e-01,-7.821763753890991211e-01,1.345443278551101685e-01,-8.812741041183471680e-01
5.353535353535353813e+00,-1.007456064224243164e+00,-1.297632902860641479e-01,-1.787921637296676636e-01,-1.119934320449829102e+00,1.926430165767669678e-01,-1.261824250221252441e+00
5.454545454545454142e+00,-1.279309272766113281e+00,-1.647787839174270630e-01,-2.270376682281494141e-01,-1.422138810157775879e+00,2.446260452270507812e-01,-1.602316498756408691e+00
5.555555555555555358e+00,-1.519179582595825195e+00,-1.956748068332672119e-01,-2.696072161197662354e-01,-1.688789725303649902e+00,2.904934287071228027e-01,-1.902750730514526367e+00
5.656565656565656575e+00,-1.727067589759826660e+00,-2.224513590335845947e-01,-3.065008521080017090e-01,-1.919887542724609375e+00,3.302451670169830322e-01,-2.163127422332763672e+00
5.757575757575757791e+00,-1.902972579002380371e+00,-2.451084554195404053e-01,-3.377185463905334473e-01,-2.115431547164916992e+00,3.638812601566314697e-01,-2.383445978164672852e+00
