t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
5.454545454545454142e+00,-3.529811501502990723e-01,-4.104620516300201416e-01,-4.439770877361297607e-01,-1.238380596041679382e-01,-1.517398506402969360e-01,-1.663350500166416168e-02
5.555555555555555358e+00,-4.977585971355438232e-01,-5.788156390190124512e-01,-6.260771155357360840e-01,-1.746310293674468994e-01,-2.139769047498703003e-01,-2.345584146678447723e-02
5.656565656565656575e+00,-6.433081030845642090e-01,-7.480670809745788574e-01,-8.091482520103454590e-01,-2.256948798894882202e-01,-2.765458822250366211e-01,-3.031456284224987030e-02
5.757575757575757791e+00,-7.810260057449340820e-01,-9.082115292549133301e-01,-9.823687672615051270e-01,-2.740111052989959717e-01,-3.357481658458709717e-01,-3.680423274636268616e-02
5.858585858585858119e+00,-9.036316275596618652e-01,-1.050782680511474609e+00,-1.136581182479858398e+00,-3.170253932476043701e-01,-3.884539604187011719e-01,-4.258176311850547791e-02
5.959595959595959336e+00,-1.005168914794921875e+00,-1.168854832649230957e+00,-1.264294028282165527e+00,-3.526482284069061279e-01,-4.321029186248779297e-01,-4.736650362610816956e-02
6.060606060606060552e+00,-1.081004858016967773e+00,-1.257040023803710938e+00,-1.359679937362670898e+00,-3.792540729045867920e-01,-4.647033214569091797e-01,-5.094010755419731140e-02
6.161616161616161769e+00,-1.127830147743225098e+00,-1.311490535736083984e+00,-1.418576359748840332e+00,-3.956820368766784668e-01,-4.848326146602630615e-01,-5.314665660262107849e-02
6.262626262626262097e+00,-1.143658876419067383e+00,-1.329897046089172363e+00,-1.438485741615295410e+00,-4.012353122234344482e-01,-4.916371405124664307e-01,-5.389255285263061523e-02
6.363636363636363313e+00,-1.127829909324645996e+00,-1.311490297317504883e+00,-1.418576002120971680e+00,-3.956819474697113037e-01,-4.848324954509735107e-01,-5.314664170145988464e-02
6.464646464646464530e+00,-1.081005096435546875e+00,-1.257040381431579590e+00,-1.359680175781250000e+00,-3.792541921138763428e-01,-4.647034704685211182e-01,-5.094012245535850525e-02
6.565656565656565746e+00,-1.005168914794921875e+00,-1.168854832649230957e+00,-1.264294028282165527e+00,-3.526482284069061279e-01,-4.321029186248779297e-01,-4.736650362610816956e-02
6.666666666666666963e+00,-9.036318063735961914e-01,-1.050782918930053711e+00,-1.136581301689147949e+00,-3.170254528522491455e-01,-3.884540498256683350e-01,-4.258177429437637329e-02
6.767676767676767291e+00,-7.810261845588684082e-01,-9.082116484642028809e-01,-9.823689460754394531e-01,-2.740111351013183594e-01,-3.357482254505157471e-01,-3.680424019694328308e-02
6.868686868686868507e+00,-6.433081030845642090e-01,-7.480670809745788574e-01,-8.091482520103454590e-01,-2.256948798894882202e-01,-2.765458822250366211e-01,-3.031456284224987030e-02
6.969696969696969724e+00,-4.977587163448333740e-01,-5.788158178329467773e-01,-6.260772347450256348e-01,-1.746310740709304810e-01,-2.139769792556762695e-01,-2.345584891736507416e-02
7.070707070707070940e+00,-3.529818356037139893e-01,-4.104628562927246094e-01,-4.439779222011566162e-01,-1.238383054733276367e-01,-1.517401486635208130e-01,-1.663353666663169861e-02
7.171717171717171269e+00,-2.189034521579742432e-01,-2.545506060123443604e-01,-2.753351628780364990e-01,-7.679894566535949707e-02,-9.410241991281509399e-02,-1.031537167727947235e-02
7.272727272727272485e+00,-1.067770943045616150e-01,-1.241651177406311035e-01,-1.343034356832504272e-01,-3.746112063527107239e-02,-4.590143263339996338e-02,-5.031649023294448853e-03
7.373737373737373701e+00,-2.917433157563209534e-02,-3.392520174384117126e-02,-3.669525682926177979e-02,-1.023537013679742813e-02,-1.254148781299591064e-02,-1.374779851175844669e-03
7.474747474747474918e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
7.575757575757575246e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.676767676767676463e+00,3.973523154854774475e-02,1.519028376787900925e-02,-1.150336582213640213e-02,2.988134324550628662e-02,2.336011640727519989e-02,2.208391902968287468e-03
7.777777777777777679e+00,1.454204320907592773e-01,5.559241771697998047e-02,-4.209927469491958618e-02,1.093578115105628967e-01,8.549184352159500122e-02,8.082129061222076416e-03
7.878787878787878896e+00,2.981269061565399170e-01,1.139701977372169495e-01,-8.630786091089248657e-02,2.241947948932647705e-01,1.752671152353286743e-01,1.656920090317726135e-02
7.979797979797979224e+00,4.807286858558654785e-01,1.837765872478485107e-01,-1.391711533069610596e-01,3.615134060382843018e-01,2.826176583766937256e-01,2.671778202056884766e-02
8.080808080808081328e+00,6.779026389122009277e-01,2.591537237167358398e-01,-1.962530761957168579e-01,5.097904205322265625e-01,3.985351026058197021e-01,3.767624869942665100e-02
8.181818181818181657e+00,8.761280179023742676e-01,3.349328339099884033e-01,-2.536394298076629639e-01,6.588581800460815430e-01,5.150706768035888672e-01,4.869315773248672485e-02
8.282828282828281985e+00,1.063687443733215332e+00,4.066344797611236572e-01,-3.079379498958587646e-01,7.999050021171569824e-01,6.253358125686645508e-01,5.911727622151374817e-02
8.383838383838384090e+00,1.230665326118469238e+00,4.704680144786834717e-01,-3.562780916690826416e-01,9.254741668701171875e-01,7.235011458396911621e-01,6.839751452207565308e-02
8.484848484848484418e+00,1.368950009346008301e+00,5.233325362205505371e-01,-3.963116109371185303e-01,1.029465913772583008e+00,8.047979474067687988e-01,7.608305662870407104e-02
8.585858585858586522e+00,1.472231745719909668e+00,5.628158450126647949e-01,-4.262116849422454834e-01,1.107134938240051270e+00,8.655166625976562500e-01,8.182321488857269287e-02
8.686868686868686851e+00,1.536003470420837402e+00,5.871950387954711914e-01,-4.446736276149749756e-01,1.155092120170593262e+00,9.030076861381530762e-01,8.536750078201293945e-02
8.787878787878787179e+00,1.557560920715332031e+00,5.954361557960510254e-01,-4.509145319461822510e-01,1.171303510665893555e+00,9.156811833381652832e-01,8.656561374664306641e-02
8.888888888888889284e+00,1.536003112792968750e+00,5.871948599815368652e-01,-4.446735382080078125e-01,1.155091762542724609e+00,9.030075073242187500e-01,8.536748588085174561e-02
8.989898989898989612e+00,1.472232103347778320e+00,5.628160238265991211e-01,-4.262118041515350342e-01,1.107135176658630371e+00,8.655168414115905762e-01,8.182323724031448364e-02
9.090909090909089940e+00,1.368950009346008301e+00,5.233325362205505371e-01,-3.963116109371185303e-01,1.029465913772583008e+00,8.047979474067687988e-01,7.608305662870407104e-02
9.191919191919192045e+00,1.230665564537048340e+00,4.704681038856506348e-01,-3.562781512737274170e-01,9.254743456840515137e-01,7.235012650489807129e-01,6.839752942323684692e-02
9.292929292929292373e+00,1.063687682151794434e+00,4.066345393657684326e-01,-3.079380095005035400e-01,7.999051213264465332e-01,6.253359317779541016e-01,5.911728739738464355e-02
9.393939393939394478e+00,8.761280179023742676e-01,3.349328339099884033e-01,-2.536394298076629639e-01,6.588581800460815430e-01,5.150706768035888672e-01,4.869315773248672485e-02
9.494949494949494806e+00,6.779028177261352539e-01,2.591538131237030029e-01,-1.962531358003616333e-01,5.097905993461608887e-01,3.985352218151092529e-01,3.767625987529754639e-02
9.595959595959595134e+00,4.807296395301818848e-01,1.837769597768783569e-01,-1.391714215278625488e-01,3.615141212940216064e-01,2.826182246208190918e-01,2.671783603727817535e-02
9.696969696969697239e+00,2.981269061565399170e-01,1.139701977372169495e-01,-8.630786091089248657e-02,2.241947948932647705e-01,1.752671152353286743e-01,1.656920090317726135e-02
9.797979797979797567e+00,1.454208344221115112e-01,5.559257417917251587e-02,-4.209939390420913696e-02,1.093581095337867737e-01,8.549208194017410278e-02,8.082152344286441803e-03
9.898989898989899672e+00,3.973282501101493835e-02,1.518936362117528915e-02,-1.150266826152801514e-02,2.987953461706638336e-02,2.335870079696178436e-02,2.208258025348186493e-03
1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
