t,J1,J2,J3,J4,J5,J6
8.787878787878787179e+00,-1.470174074172973633e+00,-4.707002043724060059e-01,1.599164605140686035e+00,8.695790171623229980e-01,-1.280051231384277344e+00,5.086469650268554688e-01
8.888888888888889284e+00,-1.409564733505249023e+00,-4.933049678802490234e-01,1.393762946128845215e+00,1.013850808143615723e+00,-1.122518062591552734e+00,5.981290936470031738e-01
8.989898989898989612e+00,-1.350629329681396484e+00,-5.152854323387145996e-01,1.194033980369567871e+00,1.154138088226318359e+00,-9.693356752395629883e-01,6.851398944854736328e-01
9.090909090909089940e+00,-1.294970989227294922e+00,-5.360437035560607910e-01,1.005410909652709961e+00,1.286624789237976074e+00,-8.246709108352661133e-01,7.673124670982360840e-01
9.191919191919192045e+00,-1.244052171707153320e+00,-5.550342798233032227e-01,8.328502178192138672e-01,1.407829523086547852e+00,-6.923252344131469727e-01,8.424876332283020020e-01
9.292929292929292373e+00,-1.199123620986938477e+00,-5.717907547950744629e-01,6.805896759033203125e-01,1.514775514602661133e+00,-5.755488872528076172e-01,9.088190197944641113e-01
9.393939393939394478e+00,-1.161154389381408691e+00,-5.859516859054565430e-01,5.519139766693115234e-01,1.605155944824218750e+00,-4.768608808517456055e-01,9.648759365081787109e-01
9.494949494949494806e+00,-1.130761146545410156e+00,-5.972871780395507812e-01,4.489128589630126953e-01,1.677502632141113281e+00,-3.978639841079711914e-01,1.009747743606567383e+00
9.595959595959595134e+00,-1.108138322830200195e+00,-6.057245731353759766e-01,3.722453117370605469e-01,1.731353163719177246e+00,-3.390636444091796875e-01,1.043147563934326172e+00
9.696969696969697239e+00,-1.092985510826110840e+00,-6.113759279251098633e-01,3.208932876586914062e-01,1.767422199249267578e+00,-2.996792793273925781e-01,1.065518736839294434e+00
9.797979797979797567e+00,-1.084439516067504883e+00,-6.145632266998291016e-01,2.919313907623291016e-01,1.787764668464660645e+00,-2.774667739868164062e-01,1.078135848045349121e+00
9.898989898989899672e+00,-1.081003665924072266e+00,-6.158446073532104492e-01,2.802875041961669922e-01,1.795943379402160645e+00,-2.685363292694091797e-01,1.083208560943603516e+00
1.000000000000000000e+01,-1.080474376678466797e+00,-6.160420179367065430e-01,2.784938812255859375e-01,1.797203063964843750e+00,-2.671608924865722656e-01,1.083989858627319336e+00
