t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
5.151515151515151381e+00,-8.942359685897827148e-02,-6.007442623376846313e-02,5.874843802303075790e-03,-3.080795146524906158e-02,-2.181163802742958069e-02,-3.657358232885599136e-03
5.252525252525252597e+00,-3.272666931152343750e-01,-2.198564857244491577e-01,2.150037325918674469e-02,-1.127489432692527771e-01,-7.982482016086578369e-02,-1.338496338576078415e-02
5.353535353535353813e+00,-6.709305047988891602e-01,-4.507285058498382568e-01,4.407798871397972107e-02,-2.311469763517379761e-01,-1.636491268873214722e-01,-2.744055725634098053e-02
5.454545454545454142e+00,-1.081873297691345215e+00,-7.267982959747314453e-01,7.107561081647872925e-02,-3.727237880229949951e-01,-2.638836801052093506e-01,-4.424781352281570435e-02
5.555555555555555358e+00,-1.525610446929931641e+00,-1.024899244308471680e+00,1.002277284860610962e-01,-5.255988240242004395e-01,-3.721172511577606201e-01,-6.239632889628410339e-02
5.656565656565656575e+00,-1.971714019775390625e+00,-1.324589967727661133e+00,1.295353025197982788e-01,-6.792891025543212891e-01,-4.809280335903167725e-01,-8.064164221286773682e-02
5.757575757575757791e+00,-2.393814086914062500e+00,-1.608154892921447754e+00,1.572659313678741455e-01,-8.247097134590148926e-01,-5.838840007781982422e-01,-9.790521115064620972e-02
5.858585858585858119e+00,-2.769595384597778320e+00,-1.860603332519531250e+00,1.819535493850708008e-01,-9.541727900505065918e-01,-6.755422353744506836e-01,-1.132743880152702332e-01
5.959595959595959336e+00,-3.080803394317626953e+00,-2.069671630859375000e+00,2.023989260196685791e-01,-1.061389327049255371e+00,-7.514500617980957031e-01,-1.260025650262832642e-01
6.060606060606060552e+00,-3.313237428665161133e+00,-2.225820064544677734e+00,2.176690846681594849e-01,-1.141466736793518066e+00,-8.081439137458801270e-01,-1.355089396238327026e-01
6.161616161616161769e+00,-3.456755161285400391e+00,-2.322234630584716797e+00,2.270977348089218140e-01,-1.190911054611206055e+00,-8.431497812271118164e-01,-1.413787007331848145e-01
6.262626262626262097e+00,-3.505269765853881836e+00,-2.354826450347900391e+00,2.302849739789962769e-01,-1.207625150680541992e+00,-8.549831509590148926e-01,-1.433629095554351807e-01
6.363636363636363313e+00,-3.456753969192504883e+00,-2.322233915328979492e+00,2.270976752042770386e-01,-1.190910696983337402e+00,-8.431496024131774902e-01,-1.413786709308624268e-01
6.464646464646464530e+00,-3.313238143920898438e+00,-2.225820541381835938e+00,2.176691293716430664e-01,-1.141466975212097168e+00,-8.081440925598144531e-01,-1.355089694261550903e-01
6.565656565656565746e+00,-3.080803394317626953e+00,-2.069671630859375000e+00,2.023989260196685791e-01,-1.061389327049255371e+00,-7.514500617980957031e-01,-1.260025650262832642e-01
6.666666666666666963e+00,-2.769595861434936523e+00,-1.860603690147399902e+00,1.819535940885543823e-01,-9.541730284690856934e-01,-6.755422949790954590e-01,-1.132744103670120239e-01
6.767676767676767291e+00,-2.393814563751220703e+00,-1.608155250549316406e+00,1.572659462690353394e-01,-8.247098922729492188e-01,-5.838841199874877930e-01,-9.790522605180740356e-02
6.868686868686868507e+00,-1.971714019775390625e+00,-1.324589967727661133e+00,1.295353025197982788e-01,-6.792891025543212891e-01,-4.809280335903167725e-01,-8.064164221286773682e-02
6.969696969696969724e+00,-1.525610923767089844e+00,-1.024899482727050781e+00,1.002277657389640808e-01,-5.255989432334899902e-01,-3.721173703670501709e-01,-6.239634752273559570e-02
7.070707070707070940e+00,-1.081875443458557129e+00,-7.267997264862060547e-01,7.107575982809066772e-02,-3.727245330810546875e-01,-2.638842165470123291e-01,-4.424789920449256897e-02
7.171717171717171269e+00,-6.709305047988891602e-01,-4.507285058498382568e-01,4.407798871397972107e-02,-2.311469763517379761e-01,-1.636491268873214722e-01,-2.744055725634098053e-02
7.272727272727272485e+00,-3.272676169872283936e-01,-2.198570966720581055e-01,2.150043472647666931e-02,-1.127492710947990417e-01,-7.982504367828369141e-02,-1.338500063866376877e-02
7.373737373737373701e+00,-8.941818028688430786e-02,-6.007078289985656738e-02,5.874488037079572678e-03,-3.080608509480953217e-02,-2.181031554937362671e-02,-3.657136810943484306e-03
7.474747474747474918e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
7.575757575757575246e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.676767676767676463e+00,1.491255220025777817e-02,-5.561763886362314224e-03,-5.053782090544700623e-02,3.549718856811523438e-02,3.876005858182907104e-02,2.201652340590953827e-02
7.777777777777777679e+00,5.457599088549613953e-02,-2.035458199679851532e-02,-1.849550455808639526e-01,1.299103200435638428e-01,1.418515443801879883e-01,8.057464659214019775e-02
7.878787878787878896e+00,1.118864193558692932e-01,-4.172899946570396423e-02,-3.791769444942474365e-01,2.663295567035675049e-01,2.908103168010711670e-01,1.651863306760787964e-01
7.979797979797979224e+00,1.804165095090866089e-01,-6.728787720203399658e-02,-6.114216446876525879e-01,4.294555783271789551e-01,4.689307212829589844e-01,2.663624584674835205e-01
8.080808080808081328e+00,2.544154822826385498e-01,-9.488642215728759766e-02,-8.622000813484191895e-01,6.055995225906372070e-01,6.612656116485595703e-01,3.756127059459686279e-01
8.181818181818181657e+00,3.288090825080871582e-01,-1.226321607828140259e-01,-1.114315867424011230e+00,7.826828360557556152e-01,8.546261787414550781e-01,4.854455590248107910e-01
8.282828282828281985e+00,3.991997539997100830e-01,-1.488849669694900513e-01,-1.352866053581237793e+00,9.502376914024353027e-01,1.037582635879516602e+00,5.893686413764953613e-01
8.383838383838384090e+00,4.618661999702453613e-01,-1.722569465637207031e-01,-1.565239310264587402e+00,1.099406123161315918e+00,1.200462579727172852e+00,6.818878054618835449e-01
8.484848484848484418e+00,5.137642025947570801e-01,-1.916127502918243408e-01,-1.741118669509887695e+00,1.222941875457763672e+00,1.335353493690490723e+00,7.585086822509765625e-01
8.585858585858586522e+00,5.525255799293518066e-01,-2.060691416263580322e-01,-1.872478842735290527e+00,1.315207839012145996e+00,1.436100363731384277e+00,8.157350420951843262e-01
8.686868686868686851e+00,5.764590501785278320e-01,-2.149953097105026245e-01,-1.953587889671325684e+00,1.372177958488464355e+00,1.498307108879089355e+00,8.510698676109313965e-01
8.787878787878787179e+00,5.845494866371154785e-01,-2.180127203464508057e-01,-1.981006026268005371e+00,1.391436100006103516e+00,1.519335627555847168e+00,8.630143404006958008e-01
8.888888888888889284e+00,5.764588713645935059e-01,-2.149952650070190430e-01,-1.953587532043457031e+00,1.372177600860595703e+00,1.498306751251220703e+00,8.510695695877075195e-01
8.989898989898989612e+00,5.525256991386413574e-01,-2.060691863298416138e-01,-1.872479438781738281e+00,1.315208196640014648e+00,1.436100840568542480e+00,8.157352805137634277e-01
9.090909090909089940e+00,5.137642025947570801e-01,-1.916127502918243408e-01,-1.741118669509887695e+00,1.222941875457763672e+00,1.335353493690490723e+00,7.585086822509765625e-01
9.191919191919192045e+00,4.618662297725677490e-01,-1.722569763660430908e-01,-1.565239429473876953e+00,1.099406361579895020e+00,1.200462698936462402e+00,6.818879246711730957e-01
9.292929292929292373e+00,3.991998136043548584e-01,-1.488849967718124390e-01,-1.352866291999816895e+00,9.502378702163696289e-01,1.037582755088806152e+00,5.893687605857849121e-01
9.393939393939394478e+00,3.288090825080871582e-01,-1.226321607828140259e-01,-1.114315867424011230e+00,7.826828360557556152e-01,8.546261787414550781e-01,4.854455590248107910e-01
9.494949494949494806e+00,2.544155418872833252e-01,-9.488645195960998535e-02,-8.622003793716430664e-01,6.055997014045715332e-01,6.612657904624938965e-01,3.756128251552581787e-01
9.595959595959595134e+00,1.804168522357940674e-01,-6.728800386190414429e-02,-6.114228367805480957e-01,4.294564425945281982e-01,4.689316451549530029e-01,2.663629949092864990e-01
9.696969696969697239e+00,1.118864193558692932e-01,-4.172899946570396423e-02,-3.791769444942474365e-01,2.663295567035675049e-01,2.908103168010711670e-01,1.651863306760787964e-01
9.797979797979797567e+00,5.457614734768867493e-02,-2.035464160144329071e-02,-1.849555671215057373e-01,1.299106925725936890e-01,1.418519467115402222e-01,8.057487010955810547e-02
9.898989898989899672e+00,1.491164881736040115e-02,-5.561426747590303421e-03,-5.053476244211196899e-02,3.549503907561302185e-02,3.875770792365074158e-02,2.201518975198268890e-02
1.000000000000000000e+01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
